time,x,y,vx,vy
462.556,123.581,13.131,-26.998,40.350
462.953,122.772,13.324,-26.929,40.380
463.356,121.965,13.516,-26.860,40.410
463.764,121.160,13.707,-26.790,40.440
464.178,120.358,13.898,-26.720,40.470
464.598,119.557,14.088,-26.648,40.500
465.023,118.759,14.276,-26.577,40.530
465.454,117.963,14.464,-26.504,40.560
465.891,117.169,14.650,-26.432,40.590
466.333,116.377,14.836,-26.358,40.620
466.781,115.587,15.020,-26.284,40.650
467.235,114.800,15.203,-26.209,40.680
467.693,114.015,15.385,-26.134,40.710
468.158,113.232,15.566,-26.059,40.740
468.627,112.451,15.746,-25.982,40.770
469.102,111.673,15.924,-25.905,40.800
469.583,110.897,16.101,-25.828,40.830
470.068,110.123,16.277,-25.750,40.860
470.559,109.352,16.451,-25.671,40.890
471.055,108.583,16.624,-25.592,40.920
471.557,107.816,16.795,-25.512,40.950
472.063,107.052,16.965,-25.432,40.980
472.575,106.290,17.133,-25.351,41.010
473.091,105.531,17.300,-25.270,41.040
473.613,104.774,17.466,-25.188,41.070
474.139,104.020,17.630,-25.106,41.100
474.670,103.268,17.792,-25.023,41.130
475.207,102.518,17.953,-24.939,41.160
475.748,101.771,18.112,-24.855,41.190
476.293,101.027,18.269,-24.770,41.220
476.844,100.285,18.425,-24.685,41.250
477.399,99.546,18.580,-24.599,41.280
477.958,98.809,18.732,-24.513,41.310
478.523,98.075,18.883,-24.426,41.340
479.091,97.344,19.032,-24.338,41.370
479.665,96.615,19.179,-24.250,41.400
480.242,95.889,19.325,-24.161,41.430
480.824,95.165,19.468,-24.072,41.460
481.410,94.444,19.610,-23.982,41.490
482.001,93.726,19.750,-23.892,41.520
482.595,93.011,19.888,-23.801,41.550
483.194,92.298,20.025,-23.710,41.580
483.797,91.588,20.159,-23.618,41.610
484.403,90.881,20.292,-23.525,41.640
485.014,90.177,20.422,-23.432,41.670
485.629,89.475,20.551,-23.338,41.700
486.247,88.777,20.677,-23.244,41.730
486.869,88.081,20.802,-23.149,41.760
487.495,87.388,20.924,-23.053,41.790
488.125,86.698,21.045,-22.957,41.820
488.758,86.010,21.163,-22.860,41.850
489.395,85.326,21.279,-22.763,41.880
490.035,84.644,21.393,-22.665,41.910
490.678,83.966,21.505,-22.567,41.940
491.325,83.290,21.615,-22.468,41.970
491.975,82.618,21.723,-22.368,42.000
492.628,81.948,21.828,-22.268,42.030
493.285,81.282,21.932,-22.167,42.060
493.944,80.618,22.033,-22.066,42.090
494.607,79.958,22.131,-21.964,42.120
495.272,79.300,22.228,-21.862,42.150
495.940,78.646,22.322,-21.759,42.180
496.611,77.995,22.414,-21.655,42.210
497.285,77.347,22.503,-21.551,42.240
497.961,76.702,22.590,-21.446,42.270
498.640,76.060,22.675,-21.341,42.300
499.322,75.421,22.757,-21.234,42.330
500.006,74.786,22.837,-21.128,42.360
500.692,74.154,22.914,-21.021,42.390
501.381,73.525,22.989,-20.913,42.420
502.071,72.899,23.061,-20.804,42.450
502.764,72.277,23.131,-20.696,42.480
503.459,71.657,23.198,-20.586,42.510
504.156,71.041,23.263,-20.476,42.540
504.855,70.429,23.325,-20.365,42.570
505.556,69.820,23.385,-20.254,42.600
506.258,69.214,23.442,-20.142,42.630
506.962,68.611,23.496,-20.029,42.660
507.668,68.012,23.547,-19.916,42.690
508.375,67.416,23.596,-19.802,42.720
509.084,66.824,23.642,-19.688,42.750
509.793,66.235,23.686,-19.573,42.780
510.505,65.649,23.726,-19.457,42.810
511.217,65.067,23.764,-19.341,42.840
511.930,64.489,23.799,-19.224,42.870
512.645,63.914,23.831,-19.107,42.900
513.360,63.343,23.861,-18.989,42.930
514.077,62.775,23.887,-18.870,42.960
514.794,62.210,23.911,-18.751,42.990
515.511,61.650,23.932,-18.631,43.020
516.229,61.092,23.949,-18.511,43.050
516.948,60.539,23.964,-18.390,43.080
517.667,59.989,23.976,-18.268,43.110
518.387,59.443,23.985,-18.146,43.140
519.106,58.900,23.991,-18.023,43.170
519.826,58.361,23.994,-17.899,43.200
520.546,57.826,23.993,-17.775,43.230
521.266,57.295,23.990,-17.650,43.260
521.985,56.767,23.984,-17.525,43.290
522.705,56.243,23.974,-17.399,43.320
523.424,55.723,23.961,-17.273,43.350
524.142,55.207,23.945,-17.145,43.380
524.860,54.695,23.926,-17.018,43.410
525.578,54.186,23.904,-16.889,43.440
526.295,53.681,23.879,-16.760,43.470
527.010,53.181,23.850,-16.630,43.500
527.726,52.684,23.818,-16.500,43.530
528.440,52.191,23.782,-16.369,43.560
529.152,51.701,23.744,-16.237,43.590
529.864,51.216,23.702,-16.105,43.620
530.575,50.735,23.657,-15.972,43.650
531.283,50.258,23.608,-15.839,43.680
531.991,49.785,23.556,-15.705,43.710
532.697,49.316,23.500,-15.570,43.740
533.401,48.851,23.441,-15.435,43.770
534.103,48.390,23.379,-15.299,43.800
534.804,47.933,23.313,-15.162,43.830
535.502,47.480,23.244,-15.025,43.860
536.198,47.031,23.171,-14.887,43.890
536.892,46.587,23.094,-14.749,43.920
537.584,46.146,23.014,-14.610,43.950
538.273,45.710,22.930,-14.470,43.980
538.960,45.278,22.843,-14.329,44.010
539.644,44.850,22.752,-14.188,44.040
540.325,44.427,22.658,-14.047,44.070
541.003,44.007,22.559,-13.904,44.100
541.678,43.592,22.457,-13.761,44.130
542.350,43.182,22.352,-13.618,44.160
543.019,42.775,22.242,-13.474,44.190
543.685,42.373,22.129,-13.329,44.220
544.347,41.976,22.012,-13.183,44.250
545.006,41.582,21.891,-13.037,44.280
545.660,41.194,21.767,-12.890,44.310
546.312,40.809,21.638,-12.743,44.340
546.959,40.429,21.506,-12.595,44.370
547.602,40.053,21.370,-12.446,44.400
548.241,39.682,21.230,-12.296,44.430
548.876,39.316,21.086,-12.146,44.460
549.506,38.953,20.938,-11.996,44.490
550.132,38.596,20.786,-11.844,44.520
550.753,38.243,20.630,-11.692,44.550
551.370,37.894,20.470,-11.540,44.580
551.981,37.550,20.306,-11.386,44.610
552.588,37.211,20.138,-11.232,44.640
553.189,36.876,19.965,-11.078,44.670
553.786,36.546,19.789,-10.922,44.700
554.377,36.221,19.609,-10.767,44.730
554.962,35.901,19.424,-10.610,44.760
555.542,35.585,19.236,-10.453,44.790
556.116,35.273,19.043,-10.295,44.820
556.685,34.967,18.845,-10.136,44.850
557.247,34.665,18.644,-9.977,44.880
557.803,34.368,18.439,-9.817,44.910
558.353,34.076,18.229,-9.657,44.940
558.897,33.789,18.014,-9.495,44.970
559.434,33.506,17.796,-9.333,45.000
559.965,33.229,17.573,-9.171,45.030
560.488,32.956,17.346,-9.008,45.060
561.005,32.688,17.114,-8.844,45.090
561.515,32.426,16.878,-8.679,45.120
562.018,32.168,16.638,-8.514,45.150
562.514,31.915,16.393,-8.348,45.180
563.002,31.667,16.144,-8.182,45.210
563.482,31.424,15.890,-8.014,45.240
563.955,31.186,15.632,-7.847,45.270
564.420,30.953,15.369,-7.678,45.300
564.877,30.725,15.101,-7.509,45.330
565.326,30.503,14.829,-7.339,45.360
565.767,30.285,14.553,-7.168,45.390
566.199,30.072,14.272,-6.997,45.420
566.623,29.865,13.986,-6.825,45.450
567.038,29.663,13.695,-6.653,45.480
567.445,29.466,13.400,-6.479,45.510
567.842,29.274,13.100,-6.305,45.540
568.231,29.088,12.796,-6.131,45.570
568.610,28.906,12.486,-5.955,45.600
568.980,28.730,12.172,-5.779,45.630
569.340,28.560,11.853,-5.603,45.660
569.691,28.394,11.530,-5.425,45.690
570.032,28.234,11.201,-5.247,45.720
570.363,28.079,10.868,-5.068,45.750
570.684,27.930,10.529,-4.889,45.780
570.995,27.786,10.186,-4.709,45.810
571.295,27.647,9.838,-4.528,45.840
571.585,27.514,9.485,-4.347,45.870
571.864,27.387,9.127,-4.165,45.900
572.132,27.264,8.764,-3.982,45.930
572.390,27.148,8.396,-3.798,45.960
572.636,27.037,8.023,-3.614,45.990
572.871,26.931,7.645,-3.429,46.020
573.095,26.831,7.262,-3.243,46.050
573.307,26.736,6.874,-3.057,46.080
573.507,26.647,6.481,-2.870,46.110
573.696,26.564,6.083,-2.682,46.140
573.872,26.487,5.679,-2.494,46.170
574.036,26.415,5.270,-2.305,46.200
574.188,26.348,4.856,-2.115,46.230
574.328,26.288,4.437,-1.925,46.260
574.455,26.233,4.013,-1.733,46.290
574.569,26.184,3.583,-1.541,46.320
574.669,26.140,3.148,-1.349,46.350
574.757,26.103,2.708,-1.156,46.380
574.832,26.071,2.263,-0.962,46.410
574.893,26.045,1.812,-0.767,46.440
574.941,26.025,1.356,-0.572,46.470
574.974,26.011,0.894,-0.375,46.500
574.994,26.002,0.427,-0.179,46.530
