x,y,vx,vy,time
382.843,204.949,18.177,-17.419,19.220
383.025,204.775,18.200,-17.409,19.230
383.207,204.601,18.222,-17.399,19.240
383.389,204.427,18.245,-17.389,19.250
383.572,204.253,18.268,-17.379,19.260
383.755,204.079,18.290,-17.370,19.270
383.938,203.905,18.313,-17.360,19.280
384.121,203.732,18.335,-17.350,19.290
384.305,203.558,18.358,-17.341,19.300
384.488,203.385,18.380,-17.331,19.310
384.672,203.212,18.403,-17.321,19.320
384.856,203.039,18.425,-17.312,19.330
385.041,202.866,18.447,-17.303,19.340
385.225,202.693,18.470,-17.293,19.350
385.410,202.520,18.492,-17.284,19.360
385.595,202.347,18.514,-17.275,19.370
385.780,202.174,18.536,-17.265,19.380
385.966,202.002,18.559,-17.256,19.390
386.151,201.829,18.581,-17.247,19.400
386.337,201.657,18.603,-17.238,19.410
386.524,201.484,18.625,-17.229,19.420
386.710,201.312,18.647,-17.220,19.430
386.896,201.140,18.669,-17.211,19.440
387.083,200.968,18.690,-17.202,19.450
387.270,200.796,18.712,-17.193,19.460
387.458,200.624,18.734,-17.185,19.470
387.645,200.452,18.756,-17.176,19.480
387.833,200.280,18.778,-17.167,19.490
388.021,200.109,18.799,-17.159,19.500
388.209,199.937,18.821,-17.150,19.510
388.397,199.766,18.842,-17.142,19.520
388.585,199.594,18.864,-17.133,19.530
388.774,199.423,18.885,-17.125,19.540
388.963,199.252,18.907,-17.116,19.550
389.152,199.081,18.928,-17.108,19.560
389.342,198.910,18.950,-17.100,19.570
389.531,198.739,18.971,-17.092,19.580
389.721,198.568,18.992,-17.084,19.590
389.911,198.397,19.013,-17.075,19.600
390.101,198.226,19.035,-17.067,19.610
390.292,198.056,19.056,-17.059,19.620
390.483,197.885,19.077,-17.052,19.630
390.673,197.715,19.098,-17.044,19.640
390.865,197.544,19.119,-17.036,19.650
391.056,197.374,19.140,-17.028,19.660
391.247,197.204,19.161,-17.020,19.670
391.439,197.034,19.182,-17.013,19.680
391.631,196.864,19.202,-17.005,19.690
391.823,196.694,19.223,-16.997,19.700
392.015,196.524,19.244,-16.990,19.710
392.208,196.354,19.264,-16.982,19.720
392.401,196.184,19.285,-16.975,19.730
392.594,196.014,19.306,-16.968,19.740
392.787,195.845,19.326,-16.960,19.750
392.980,195.675,19.347,-16.953,19.760
393.174,195.506,19.367,-16.946,19.770
393.367,195.336,19.387,-16.939,19.780
393.561,195.167,19.408,-16.932,19.790
393.756,194.998,19.428,-16.924,19.800
393.950,194.828,19.448,-16.917,19.810
394.145,194.659,19.468,-16.910,19.820
394.339,194.490,19.488,-16.904,19.830
394.534,194.321,19.508,-16.897,19.840
394.730,194.152,19.528,-16.890,19.850
394.925,193.983,19.548,-16.883,19.860
395.121,193.814,19.568,-16.876,19.870
395.316,193.646,19.588,-16.870,19.880
395.512,193.477,19.608,-16.863,19.890
395.708,193.309,19.627,-16.857,19.900
395.905,193.140,19.647,-16.850,19.910
396.101,192.971,19.667,-16.844,19.920
396.298,192.803,19.686,-16.837,19.930
396.495,192.635,19.706,-16.831,19.940
396.692,192.466,19.725,-16.825,19.950
396.890,192.298,19.745,-16.818,19.960
397.087,192.130,19.764,-16.812,19.970
397.285,191.962,19.783,-16.806,19.980
397.483,191.794,19.803,-16.800,19.990
397.681,191.626,19.822,-16.794,20.000
397.879,191.458,19.841,-16.788,20.010
398.078,191.290,19.860,-16.782,20.020
398.276,191.122,19.879,-16.776,20.030
398.475,190.955,19.898,-16.770,20.040
398.674,190.787,19.917,-16.765,20.050
398.874,190.619,19.936,-16.759,20.060
399.073,190.452,19.954,-16.753,20.070
399.273,190.284,19.973,-16.748,20.080
399.473,190.117,19.992,-16.742,20.090
399.673,189.950,20.010,-16.736,20.100
399.873,189.782,20.029,-16.731,20.110
400.073,189.615,20.047,-16.726,20.120
400.274,189.448,20.066,-16.720,20.130
400.474,189.281,20.084,-16.715,20.140
400.675,189.113,20.102,-16.710,20.150
400.877,188.946,20.121,-16.704,20.160
401.078,188.779,20.139,-16.699,20.170
401.279,188.612,20.157,-16.694,20.180
401.481,188.445,20.175,-16.689,20.190
401.683,188.279,20.193,-16.684,20.200
401.885,188.112,20.211,-16.679,20.210
402.087,187.945,20.229,-16.674,20.220
402.289,187.778,20.247,-16.669,20.230
402.492,187.612,20.264,-16.665,20.240
402.695,187.445,20.282,-16.660,20.250
402.898,187.278,20.300,-16.655,20.260
403.101,187.112,20.317,-16.651,20.270
403.304,186.945,20.335,-16.646,20.280
403.507,186.779,20.352,-16.641,20.290
403.711,186.613,20.370,-16.637,20.300
403.915,186.446,20.387,-16.633,20.310
404.119,186.280,20.404,-16.628,20.320
404.323,186.114,20.421,-16.624,20.330
404.527,185.947,20.438,-16.620,20.340
404.732,185.781,20.455,-16.615,20.350
404.936,185.615,20.472,-16.611,20.360
405.141,185.449,20.489,-16.607,20.370
405.346,185.283,20.506,-16.603,20.380
405.551,185.117,20.523,-16.599,20.390
405.757,184.951,20.540,-16.595,20.400
405.962,184.785,20.556,-16.591,20.410
406.168,184.619,20.573,-16.587,20.420
406.373,184.453,20.589,-16.583,20.430
406.579,184.287,20.606,-16.580,20.440
406.786,184.122,20.622,-16.576,20.450
406.992,183.956,20.639,-16.572,20.460
407.198,183.790,20.655,-16.569,20.470
407.405,183.625,20.671,-16.565,20.480
407.612,183.459,20.687,-16.562,20.490
407.819,183.293,20.703,-16.558,20.500
408.026,183.128,20.719,-16.555,20.510
408.233,182.962,20.735,-16.551,20.520
408.441,182.797,20.751,-16.548,20.530
408.648,182.631,20.767,-16.545,20.540
408.856,182.466,20.782,-16.542,20.550
409.064,182.300,20.798,-16.539,20.560
409.272,182.135,20.813,-16.535,20.570
409.480,181.970,20.829,-16.532,20.580
409.688,181.804,20.844,-16.529,20.590
409.897,181.639,20.860,-16.526,20.600
410.106,181.474,20.875,-16.524,20.610
410.314,181.309,20.890,-16.521,20.620
410.523,181.144,20.905,-16.518,20.630
410.733,180.978,20.920,-16.515,20.640
410.942,180.813,20.935,-16.513,20.650
411.151,180.648,20.950,-16.510,20.660
411.361,180.483,20.965,-16.507,20.670
411.571,180.318,20.980,-16.505,20.680
411.780,180.153,20.994,-16.502,20.690
411.990,179.988,21.009,-16.500,20.700
412.201,179.823,21.024,-16.498,20.710
412.411,179.658,21.038,-16.495,20.720
412.621,179.493,21.052,-16.493,20.730
412.832,179.328,21.067,-16.491,20.740
413.043,179.163,21.081,-16.489,20.750
413.254,178.998,21.095,-16.487,20.760
413.465,178.833,21.109,-16.485,20.770
413.676,178.669,21.123,-16.483,20.780
413.887,178.504,21.137,-16.481,20.790
414.098,178.339,21.151,-16.479,20.800
414.310,178.174,21.165,-16.477,20.810
414.522,178.009,21.178,-16.475,20.820
414.734,177.845,21.192,-16.473,20.830
414.946,177.680,21.206,-16.472,20.840
415.158,177.515,21.219,-16.470,20.850
415.370,177.351,21.232,-16.468,20.860
415.582,177.186,21.246,-16.467,20.870
415.795,177.021,21.259,-16.465,20.880
416.008,176.857,21.272,-16.464,20.890
416.220,176.692,21.285,-16.463,20.900
416.433,176.527,21.298,-16.461,20.910
416.646,176.363,21.311,-16.460,20.920
416.859,176.198,21.324,-16.459,20.930
417.073,176.034,21.337,-16.458,20.940
417.286,175.869,21.349,-16.456,20.950
417.500,175.704,21.362,-16.455,20.960
417.713,175.540,21.375,-16.454,20.970
417.927,175.375,21.387,-16.453,20.980
418.141,175.211,21.399,-16.452,20.990
418.355,175.046,21.412,-16.452,21.000
418.569,174.882,21.424,-16.451,21.010
418.784,174.717,21.436,-16.450,21.020
418.998,174.553,21.448,-16.449,21.030
419.213,174.388,21.460,-16.449,21.040
419.427,174.224,21.472,-16.448,21.050
419.642,174.059,21.483,-16.448,21.060
419.857,173.895,21.495,-16.447,21.070
420.072,173.730,21.507,-16.447,21.080
420.287,173.566,21.518,-16.446,21.090
420.502,173.401,21.530,-16.446,21.100
420.718,173.237,21.541,-16.446,21.110
420.933,173.073,21.552,-16.445,21.120
421.149,172.908,21.563,-16.445,21.130
421.364,172.744,21.575,-16.445,21.140
421.580,172.579,21.586,-16.445,21.150
421.796,172.415,21.597,-16.445,21.160
422.012,172.250,21.607,-16.445,21.170
422.228,172.086,21.618,-16.445,21.180
422.445,171.921,21.629,-16.445,21.190
422.661,171.757,21.639,-16.445,21.200
422.877,171.593,21.650,-16.446,21.210
423.094,171.428,21.660,-16.446,21.220
423.311,171.264,21.671,-16.446,21.230
423.527,171.099,21.681,-16.447,21.240
423.744,170.935,21.691,-16.447,21.250
423.961,170.770,21.701,-16.447,21.260
424.178,170.606,21.711,-16.448,21.270
424.395,170.441,21.721,-16.449,21.280
424.613,170.277,21.731,-16.449,21.290
424.830,170.112,21.740,-16.450,21.300
425.047,169.948,21.750,-16.451,21.310
425.265,169.783,21.759,-16.452,21.320
425.483,169.619,21.769,-16.452,21.330
425.700,169.454,21.778,-16.453,21.340
425.918,169.290,21.787,-16.454,21.350
426.136,169.125,21.797,-16.455,21.360
426.354,168.961,21.806,-16.456,21.370
426.572,168.796,21.815,-16.457,21.380
426.790,168.631,21.824,-16.459,21.390
427.009,168.467,21.832,-16.460,21.400
427.227,168.302,21.841,-16.461,21.410
427.445,168.138,21.850,-16.462,21.420
427.664,167.973,21.858,-16.464,21.430
427.883,167.808,21.867,-16.465,21.440
428.101,167.644,21.875,-16.467,21.450
428.320,167.479,21.883,-16.468,21.460
428.539,167.314,21.891,-16.470,21.470
428.758,167.150,21.899,-16.471,21.480
428.977,166.985,21.907,-16.473,21.490
429.196,166.820,21.915,-16.475,21.500
429.415,166.655,21.923,-16.477,21.510
429.635,166.491,21.931,-16.479,21.520
429.854,166.326,21.938,-16.480,21.530
430.073,166.161,21.946,-16.482,21.540
430.293,165.996,21.953,-16.484,21.550
430.512,165.831,21.960,-16.486,21.560
430.732,165.666,21.968,-16.489,21.570
430.952,165.502,21.975,-16.491,21.580
431.172,165.337,21.982,-16.493,21.590
431.391,165.172,21.988,-16.495,21.600
431.611,165.007,21.995,-16.498,21.610
431.831,164.842,22.002,-16.500,21.620
432.051,164.677,22.009,-16.502,21.630
432.271,164.512,22.015,-16.505,21.640
432.492,164.347,22.022,-16.507,21.650
432.712,164.182,22.028,-16.510,21.660
432.932,164.016,22.034,-16.513,21.670
433.153,163.851,22.040,-16.515,21.680
433.373,163.686,22.046,-16.518,21.690
433.593,163.521,22.052,-16.521,21.700
433.814,163.356,22.058,-16.524,21.710
434.035,163.190,22.064,-16.526,21.720
434.255,163.025,22.069,-16.529,21.730
434.476,162.860,22.075,-16.532,21.740
434.697,162.695,22.080,-16.535,21.750
434.918,162.529,22.085,-16.539,21.760
435.139,162.364,22.091,-16.542,21.770
435.359,162.198,22.096,-16.545,21.780
435.580,162.033,22.101,-16.548,21.790
435.801,161.867,22.106,-16.551,21.800
436.023,161.702,22.111,-16.555,21.810
436.244,161.536,22.115,-16.558,21.820
436.465,161.371,22.120,-16.562,21.830
436.686,161.205,22.124,-16.565,21.840
436.907,161.039,22.129,-16.569,21.850
437.129,160.874,22.133,-16.572,21.860
437.350,160.708,22.137,-16.576,21.870
437.571,160.542,22.141,-16.580,21.880
437.793,160.376,22.145,-16.584,21.890
438.014,160.210,22.149,-16.587,21.900
438.236,160.045,22.153,-16.591,21.910
438.457,159.879,22.157,-16.595,21.920
438.679,159.713,22.160,-16.599,21.930
438.901,159.547,22.164,-16.603,21.940
439.122,159.381,22.167,-16.607,21.950
439.344,159.214,22.170,-16.611,21.960
439.566,159.048,22.173,-16.616,21.970
439.787,158.882,22.176,-16.620,21.980
440.009,158.716,22.179,-16.624,21.990
440.231,158.550,22.182,-16.629,22.000
440.453,158.383,22.185,-16.633,22.010
440.675,158.217,22.187,-16.637,22.020
440.897,158.051,22.190,-16.642,22.030
441.118,157.884,22.192,-16.647,22.040
441.340,157.718,22.194,-16.651,22.050
441.562,157.551,22.197,-16.656,22.060
441.784,157.385,22.199,-16.661,22.070
442.006,157.218,22.201,-16.665,22.080
442.228,157.051,22.202,-16.670,22.090
442.450,156.885,22.204,-16.675,22.100
442.672,156.718,22.206,-16.680,22.110
442.894,156.551,22.207,-16.685,22.120
443.117,156.384,22.209,-16.690,22.130
443.339,156.217,22.210,-16.695,22.140
443.561,156.050,22.211,-16.700,22.150
443.783,155.883,22.212,-16.705,22.160
444.005,155.716,22.213,-16.711,22.170
444.227,155.549,22.214,-16.716,22.180
444.449,155.382,22.215,-16.721,22.190
444.671,155.215,22.215,-16.727,22.200
444.894,155.047,22.216,-16.732,22.210
445.116,154.880,22.216,-16.738,22.220
445.338,154.712,22.217,-16.743,22.230
445.560,154.545,22.217,-16.749,22.240
445.782,154.377,22.217,-16.754,22.250
446.004,154.210,22.217,-16.760,22.260
446.227,154.042,22.216,-16.766,22.270
446.449,153.875,22.216,-16.772,22.280
446.671,153.707,22.216,-16.778,22.290
446.893,153.539,22.215,-16.784,22.300
447.115,153.371,22.215,-16.789,22.310
447.337,153.203,22.214,-16.796,22.320
447.559,153.035,22.213,-16.802,22.330
447.782,152.867,22.212,-16.808,22.340
448.004,152.699,22.211,-16.814,22.350
448.226,152.531,22.210,-16.820,22.360
448.448,152.363,22.208,-16.826,22.370
448.670,152.194,22.207,-16.833,22.380
448.892,152.026,22.205,-16.839,22.390
449.114,151.858,22.204,-16.846,22.400
449.336,151.689,22.202,-16.852,22.410
449.558,151.521,22.200,-16.859,22.420
449.780,151.352,22.198,-16.865,22.430
450.002,151.183,22.196,-16.872,22.440
450.224,151.015,22.193,-16.879,22.450
450.446,150.846,22.191,-16.885,22.460
450.668,150.677,22.189,-16.892,22.470
450.890,150.508,22.186,-16.899,22.480
451.112,150.339,22.183,-16.906,22.490
451.333,150.170,22.180,-16.913,22.500
451.555,150.001,22.177,-16.920,22.510
451.777,149.831,22.174,-16.927,22.520
451.999,149.662,22.171,-16.934,22.530
452.220,149.493,22.168,-16.941,22.540
452.442,149.323,22.164,-16.949,22.550
452.664,149.154,22.161,-16.956,22.560
452.885,148.984,22.157,-16.963,22.570
453.107,148.814,22.153,-16.970,22.580
453.328,148.645,22.149,-16.978,22.590
453.550,148.475,22.145,-16.985,22.600
453.771,148.305,22.141,-16.993,22.610
453.993,148.135,22.137,-17.000,22.620
454.214,147.965,22.132,-17.008,22.630
454.435,147.795,22.128,-17.015,22.640
454.656,147.625,22.123,-17.023,22.650
454.878,147.454,22.119,-17.030,22.660
455.099,147.284,22.114,-17.038,22.670
455.320,147.114,22.109,-17.046,22.680
455.541,146.943,22.104,-17.054,22.690
455.762,146.773,22.099,-17.061,22.700
455.983,146.602,22.093,-17.069,22.710
456.204,146.431,22.088,-17.077,22.720
456.425,146.260,22.083,-17.085,22.730
456.646,146.090,22.077,-17.093,22.740
456.866,145.919,22.071,-17.101,22.750
457.087,145.747,22.065,-17.109,22.760
457.308,145.576,22.059,-17.117,22.770
457.528,145.405,22.053,-17.125,22.780
457.749,145.234,22.047,-17.133,22.790
457.969,145.063,22.041,-17.141,22.800
458.190,144.891,22.035,-17.149,22.810
458.410,144.720,22.028,-17.157,22.820
458.630,144.548,22.021,-17.165,22.830
458.850,144.376,22.015,-17.173,22.840
459.070,144.204,22.008,-17.181,22.850
459.290,144.033,22.001,-17.190,22.860
459.510,143.861,21.994,-17.198,22.870
459.730,143.689,21.987,-17.206,22.880
459.950,143.517,21.979,-17.214,22.890
460.170,143.344,21.972,-17.223,22.900
460.390,143.172,21.965,-17.231,22.910
460.609,143.000,21.957,-17.239,22.920
460.829,142.827,21.949,-17.248,22.930
461.048,142.655,21.942,-17.256,22.940
461.268,142.482,21.934,-17.264,22.950
461.487,142.309,21.926,-17.273,22.960
461.706,142.137,21.917,-17.281,22.970
461.925,141.964,21.909,-17.289,22.980
462.144,141.791,21.901,-17.298,22.990
462.363,141.618,21.893,-17.306,23.000
462.582,141.445,21.884,-17.315,23.010
462.801,141.272,21.875,-17.323,23.020
463.020,141.098,21.867,-17.332,23.030
463.238,140.925,21.858,-17.340,23.040
463.457,140.752,21.849,-17.349,23.050
463.675,140.578,21.840,-17.357,23.060
463.894,140.404,21.831,-17.365,23.070
464.112,140.231,21.821,-17.374,23.080
464.330,140.057,21.812,-17.382,23.090
464.548,139.883,21.802,-17.391,23.100
464.766,139.709,21.793,-17.399,23.110
464.984,139.535,21.783,-17.408,23.120
465.202,139.361,21.773,-17.416,23.130
465.419,139.187,21.763,-17.425,23.140
465.637,139.012,21.753,-17.433,23.150
465.854,138.838,21.743,-17.442,23.160
466.072,138.664,21.733,-17.450,23.170
466.289,138.489,21.723,-17.459,23.180
466.506,138.314,21.712,-17.467,23.190
466.723,138.140,21.702,-17.476,23.200
466.940,137.965,21.691,-17.484,23.210
467.157,137.790,21.681,-17.493,23.220
467.374,137.615,21.670,-17.501,23.230
467.591,137.440,21.659,-17.509,23.240
467.807,137.265,21.648,-17.518,23.250
468.024,137.090,21.637,-17.526,23.260
468.240,136.914,21.626,-17.535,23.270
468.456,136.739,21.614,-17.543,23.280
468.672,136.564,21.603,-17.552,23.290
468.888,136.388,21.592,-17.560,23.300
469.104,136.212,21.580,-17.568,23.310
469.320,136.037,21.568,-17.577,23.320
469.535,135.861,21.556,-17.585,23.330
469.751,135.685,21.545,-17.593,23.340
469.966,135.509,21.533,-17.602,23.350
470.181,135.333,21.521,-17.610,23.360
470.397,135.157,21.508,-17.618,23.370
470.612,134.980,21.496,-17.626,23.380
470.827,134.804,21.484,-17.635,23.390
471.041,134.628,21.471,-17.643,23.400
471.256,134.451,21.459,-17.651,23.410
471.470,134.275,21.446,-17.659,23.420
471.685,134.098,21.433,-17.667,23.430
471.899,133.921,21.420,-17.675,23.440
472.113,133.745,21.407,-17.683,23.450
472.327,133.568,21.394,-17.692,23.460
472.541,133.391,21.381,-17.700,23.470
472.755,133.214,21.368,-17.708,23.480
472.969,133.037,21.355,-17.716,23.490
473.182,132.859,21.341,-17.724,23.500
473.395,132.682,21.328,-17.731,23.510
473.609,132.505,21.314,-17.739,23.520
473.822,132.327,21.301,-17.747,23.530
474.035,132.150,21.287,-17.755,23.540
474.247,131.972,21.273,-17.763,23.550
474.460,131.795,21.259,-17.771,23.560
474.673,131.617,21.245,-17.778,23.570
474.885,131.439,21.231,-17.786,23.580
475.097,131.261,21.217,-17.794,23.590
475.309,131.083,21.202,-17.801,23.600
475.521,130.905,21.188,-17.809,23.610
475.733,130.727,21.173,-17.817,23.620
475.945,130.549,21.159,-17.824,23.630
476.156,130.371,21.144,-17.832,23.640
476.368,130.192,21.129,-17.839,23.650
476.579,130.014,21.114,-17.847,23.660
476.790,129.835,21.099,-17.854,23.670
477.001,129.657,21.084,-17.861,23.680
477.212,129.478,21.069,-17.868,23.690
477.422,129.299,21.054,-17.876,23.700
477.633,129.121,21.039,-17.883,23.710
477.843,128.942,21.023,-17.890,23.720
478.053,128.763,21.008,-17.897,23.730
478.263,128.584,20.992,-17.904,23.740
478.473,128.405,20.976,-17.911,23.750
478.683,128.225,20.961,-17.918,23.760
478.892,128.046,20.945,-17.925,23.770
479.101,127.867,20.929,-17.932,23.780
479.311,127.688,20.913,-17.939,23.790
479.520,127.508,20.897,-17.946,23.800
479.729,127.329,20.881,-17.952,23.810
479.937,127.149,20.864,-17.959,23.820
480.146,126.970,20.848,-17.966,23.830
480.354,126.790,20.831,-17.972,23.840
480.563,126.610,20.815,-17.979,23.850
480.771,126.430,20.798,-17.985,23.860
480.979,126.250,20.782,-17.991,23.870
481.186,126.070,20.765,-17.998,23.880
481.394,125.890,20.748,-18.004,23.890
481.601,125.710,20.731,-18.010,23.900
481.808,125.530,20.714,-18.016,23.910
482.015,125.350,20.697,-18.023,23.920
482.222,125.170,20.680,-18.029,23.930
482.429,124.989,20.662,-18.035,23.940
482.636,124.809,20.645,-18.040,23.950
482.842,124.629,20.627,-18.046,23.960
483.048,124.448,20.610,-18.052,23.970
483.254,124.268,20.592,-18.058,23.980
483.460,124.087,20.575,-18.063,23.990
483.666,123.906,20.557,-18.069,24.000
483.871,123.726,20.539,-18.075,24.010
484.076,123.545,20.521,-18.080,24.020
484.282,123.364,20.503,-18.085,24.030
484.486,123.183,20.485,-18.091,24.040
484.691,123.002,20.467,-18.096,24.050
484.896,122.821,20.448,-18.101,24.060
485.100,122.640,20.430,-18.106,24.070
485.304,122.459,20.412,-18.111,24.080
485.508,122.278,20.393,-18.116,24.090
485.712,122.097,20.374,-18.121,24.100
485.916,121.916,20.356,-18.126,24.110
486.119,121.734,20.337,-18.131,24.120
486.323,121.553,20.318,-18.135,24.130
486.526,121.372,20.299,-18.140,24.140
486.729,121.190,20.280,-18.144,24.150
486.931,121.009,20.261,-18.149,24.160
487.134,120.827,20.242,-18.153,24.170
487.336,120.646,20.223,-18.157,24.180
487.538,120.464,20.204,-18.162,24.190
487.740,120.282,20.184,-18.166,24.200
487.942,120.101,20.165,-18.170,24.210
488.144,119.919,20.145,-18.174,24.220
488.345,119.737,20.126,-18.178,24.230
488.546,119.555,20.106,-18.181,24.240
488.747,119.374,20.086,-18.185,24.250
488.948,119.192,20.066,-18.189,24.260
489.148,119.010,20.047,-18.192,24.270
489.349,118.828,20.027,-18.195,24.280
489.549,118.646,20.006,-18.199,24.290
489.749,118.464,19.986,-18.202,24.300
489.949,118.282,19.966,-18.205,24.310
490.148,118.100,19.946,-18.208,24.320
490.348,117.918,19.926,-18.211,24.330
490.547,117.736,19.905,-18.214,24.340
490.746,117.553,19.885,-18.217,24.350
490.944,117.371,19.864,-18.220,24.360
491.143,117.189,19.843,-18.222,24.370
491.341,117.007,19.823,-18.225,24.380
491.539,116.825,19.802,-18.227,24.390
491.737,116.642,19.781,-18.229,24.400
491.935,116.460,19.760,-18.232,24.410
492.133,116.278,19.739,-18.234,24.420
492.330,116.095,19.718,-18.236,24.430
492.527,115.913,19.697,-18.238,24.440
492.724,115.731,19.676,-18.239,24.450
492.920,115.548,19.654,-18.241,24.460
493.117,115.366,19.633,-18.243,24.470
493.313,115.183,19.612,-18.244,24.480
493.509,115.001,19.590,-18.246,24.490
493.705,114.818,19.569,-18.247,24.500
493.900,114.636,19.547,-18.248,24.510
494.096,114.453,19.525,-18.249,24.520
494.291,114.271,19.503,-18.250,24.530
494.486,114.088,19.482,-18.251,24.540
494.681,113.906,19.460,-18.252,24.550
494.875,113.723,19.438,-18.253,24.560
495.069,113.541,19.416,-18.253,24.570
495.263,113.358,19.393,-18.254,24.580
495.457,113.176,19.371,-18.254,24.590
495.651,112.993,19.349,-18.254,24.600
495.844,112.811,19.327,-18.254,24.610
496.037,112.628,19.304,-18.254,24.620
496.230,112.446,19.282,-18.254,24.630
496.423,112.263,19.259,-18.254,24.640
496.615,112.080,19.237,-18.254,24.650
496.808,111.898,19.214,-18.253,24.660
497.000,111.715,19.191,-18.253,24.670
497.192,111.533,19.168,-18.252,24.680
497.383,111.350,19.145,-18.251,24.690
497.574,111.168,19.123,-18.251,24.700
497.766,110.985,19.099,-18.250,24.710
497.956,110.803,19.076,-18.249,24.720
498.147,110.620,19.053,-18.247,24.730
498.337,110.438,19.030,-18.246,24.740
498.528,110.255,19.007,-18.245,24.750
498.718,110.073,18.983,-18.243,24.760
498.907,109.891,18.960,-18.241,24.770
499.097,109.708,18.936,-18.240,24.780
499.286,109.526,18.913,-18.238,24.790
499.475,109.343,18.889,-18.236,24.800
499.664,109.161,18.865,-18.234,24.810
499.852,108.979,18.842,-18.232,24.820
500.041,108.796,18.818,-18.229,24.830
500.229,108.614,18.794,-18.227,24.840
500.417,108.432,18.770,-18.224,24.850
500.604,108.250,18.746,-18.222,24.860
500.791,108.067,18.721,-18.219,24.870
500.979,107.885,18.697,-18.216,24.880
501.165,107.703,18.673,-18.213,24.890
501.352,107.521,18.649,-18.210,24.900
501.538,107.339,18.624,-18.207,24.910
501.724,107.157,18.600,-18.203,24.920
501.910,106.975,18.575,-18.200,24.930
502.096,106.793,18.550,-18.196,24.940
502.281,106.611,18.526,-18.193,24.950
502.467,106.429,18.501,-18.189,24.960
502.651,106.247,18.476,-18.185,24.970
502.836,106.065,18.451,-18.181,24.980
503.020,105.884,18.426,-18.177,24.990
503.205,105.702,18.401,-18.172,25.000
503.388,105.520,18.376,-18.168,25.010
503.572,105.338,18.351,-18.164,25.020
503.755,105.157,18.326,-18.159,25.030
503.939,104.975,18.300,-18.154,25.040
504.121,104.794,18.275,-18.149,25.050
504.304,104.612,18.249,-18.144,25.060
504.486,104.431,18.224,-18.139,25.070
504.669,104.250,18.198,-18.134,25.080
504.850,104.068,18.173,-18.129,25.090
505.032,103.887,18.147,-18.123,25.100
505.213,103.706,18.121,-18.118,25.110
505.394,103.525,18.095,-18.112,25.120
505.575,103.344,18.069,-18.106,25.130
505.756,103.162,18.043,-18.100,25.140
505.936,102.982,18.017,-18.094,25.150
506.116,102.801,17.991,-18.088,25.160
506.296,102.620,17.965,-18.081,25.170
506.475,102.439,17.938,-18.075,25.180
506.655,102.258,17.912,-18.068,25.190
506.834,102.078,17.885,-18.062,25.200
507.012,101.897,17.859,-18.055,25.210
507.191,101.717,17.832,-18.048,25.220
507.369,101.536,17.806,-18.041,25.230
507.547,101.356,17.779,-18.034,25.240
507.725,101.175,17.752,-18.026,25.250
507.902,100.995,17.725,-18.019,25.260
508.079,100.815,17.698,-18.011,25.270
508.256,100.635,17.671,-18.004,25.280
508.433,100.455,17.644,-17.996,25.290
508.609,100.275,17.617,-17.988,25.300
508.785,100.095,17.590,-17.980,25.310
508.961,99.915,17.562,-17.971,25.320
509.136,99.736,17.535,-17.963,25.330
509.311,99.556,17.508,-17.955,25.340
509.486,99.377,17.480,-17.946,25.350
509.661,99.197,17.453,-17.937,25.360
509.835,99.018,17.425,-17.928,25.370
510.009,98.839,17.397,-17.920,25.380
510.183,98.660,17.370,-17.910,25.390
510.357,98.480,17.342,-17.901,25.400
510.530,98.302,17.314,-17.892,25.410
510.703,98.123,17.286,-17.882,25.420
510.876,97.944,17.258,-17.873,25.430
511.048,97.765,17.230,-17.863,25.440
511.220,97.587,17.201,-17.853,25.450
511.392,97.408,17.173,-17.843,25.460
511.564,97.230,17.145,-17.833,25.470
511.735,97.051,17.116,-17.823,25.480
511.906,96.873,17.088,-17.812,25.490
512.077,96.695,17.059,-17.802,25.500
512.247,96.517,17.031,-17.791,25.510
512.418,96.339,17.002,-17.780,25.520
512.587,96.162,16.973,-17.769,25.530
512.757,95.984,16.944,-17.758,25.540
512.926,95.807,16.916,-17.747,25.550
513.095,95.629,16.887,-17.736,25.560
513.264,95.452,16.858,-17.724,25.570
513.432,95.275,16.828,-17.713,25.580
513.601,95.098,16.799,-17.701,25.590
513.768,94.921,16.770,-17.689,25.600
513.936,94.744,16.741,-17.677,25.610
514.103,94.567,16.711,-17.665,25.620
514.270,94.390,16.682,-17.652,25.630
514.437,94.214,16.652,-17.640,25.640
514.603,94.038,16.623,-17.627,25.650
514.769,93.861,16.593,-17.615,25.660
514.935,93.685,16.563,-17.602,25.670
515.101,93.509,16.534,-17.589,25.680
515.266,93.334,16.504,-17.576,25.690
515.431,93.158,16.474,-17.563,25.700
515.595,92.982,16.444,-17.549,25.710
515.760,92.807,16.414,-17.536,25.720
515.924,92.632,16.383,-17.522,25.730
516.087,92.456,16.353,-17.508,25.740
516.251,92.281,16.323,-17.494,25.750
516.414,92.107,16.293,-17.480,25.760
516.576,91.932,16.262,-17.466,25.770
516.739,91.757,16.232,-17.452,25.780
516.901,91.583,16.201,-17.437,25.790
517.063,91.409,16.170,-17.423,25.800
517.225,91.234,16.140,-17.408,25.810
517.386,91.060,16.109,-17.393,25.820
517.547,90.887,16.078,-17.378,25.830
517.707,90.713,16.047,-17.363,25.840
517.868,90.539,16.016,-17.347,25.850
518.028,90.366,15.985,-17.332,25.860
518.187,90.193,15.954,-17.316,25.870
